order_id,order_date,customer_name,city,state,country,region,category,sub_category,product_name,quantity,unit_price,discount,revenue,profit,payment_mode,source,log_revenue,log_profit,log_unit_price,has_discount,month_num,profit_margin,cluster_kmeans,cluster_dbscan,pca1,pca2,segment
473,2024-11-26,Charvi Gulati,Bangalore,Unknown,India,South,Groceries,Sugar,Sugar Temporibus,2,21758.0,0,43516.0,5432.05,Debit Card,EC_2024_2025,10.68090694533025,8.600255949527766,9.987782744031522,0,11,0.1248287986028099,1,1,-0.8376571919124605,-1.5606163075366635,Intermediaire_2
474,2024-10-19,Kavya Chokshi,Ranchi,Unknown,India,East,Toys,Board Game,Board Game Nulla,5,11362.0,5,53969.5,6503.05,Debit Card,EC_2024_2025,10.896192879975926,8.780180338774972,9.338117741918008,1,10,0.1204949091616539,2,0,-0.40785537016383655,1.6853377408359849,Premium
475,2024-06-18,Amani Sanghvi,Surat,Unknown,India,West,Groceries,Oil,Oil Aliquam,3,4902.0,5,13970.7,1271.72,Debit Card,EC_2024_2025,9.544789134181748,7.148911621496985,8.497602541651233,1,6,0.0910276507261561,0,0,-2.740353774766411,1.0217231660945179,Entree_gamme
476,2025-02-25,Priyansh Ghose,Patna,Unknown,India,East,Home Decor,Cushion,Cushion Labore,5,35330.0,0,176650.0,21281.71,COD,EC_2024_2025,12.081931313682675,9.965650284971366,10.472516044509659,0,2,0.12047387489385723,1,1,1.4110051965980281,-0.25416970557343843,Intermediaire_2
477,2024-08-19,Kavya Kade,Jaipur,Unknown,India,North,Kitchen,Microwave,Microwave Cumque,1,60344.0,0,60344.0,3392.64,COD,EC_2024_2025,11.007833373051998,8.129658370633928,11.007833373051998,0,8,0.05622166246851292,1,1,-0.5596677183492517,-2.47058135056561,Intermediaire_2
478,2025-02-12,Khushi Kunda,Bangalore,Unknown,India,South,Beauty,Perfume,Perfume Maxime,5,65116.0,0,325580.0,68224.67,COD,EC_2024_2025,12.69336655759952,11.13057616597537,11.083940930819153,0,2,0.20954809877756556,1,1,2.6070103644632323,-0.49939254865500793,Intermediaire_2
479,2024-05-20,Mamooty Boase,Delhi,Unknown,India,North,Books,Biography,Biography Eaque,1,51511.0,15,43784.35,2675.16,UPI,EC_2024_2025,10.687054565529492,7.892138210193161,10.84957006921802,1,5,0.06109854320093684,2,0,-0.9620712097472409,-0.9229737454967728,Premium
480,2024-08-14,Zain Hari,Amritsar,Unknown,India,North,Clothing,Accessories,Accessories Repellendus,5,74352.0,5,353172.0,60835.67,COD,EC_2024_2025,12.774713300848845,11.015948011147474,11.21657930077165,1,8,0.17225507684640862,2,0,2.6263746032404676,0.9307150009223806,Premium
481,2024-02-26,Raghav Hegde,Jaipur,Unknown,India,North,Books,Non-Fiction,Non-Fiction Architecto,3,34819.0,15,88788.45,13087.72,UPI,EC_2024_2025,11.394023115615926,9.47950606955435,10.45794721332218,1,2,0.14740340663678497,2,0,0.3665700724920463,0.2346364957607539,Premium
482,2024-05-08,Piya Bhattacharyya,Ranchi,Unknown,India,East,Furniture,Table,Table Tenetur,3,50549.0,0,151647.0,15286.16,UPI,EC_2024_2025,11.929317324767315,9.63476853935563,10.830718224448617,0,5,0.10080093902286165,1,1,0.9545617226948915,-1.3994536294637312,Intermediaire_2
483,2025-02-24,Aarav Bal,Chandigarh,Unknown,India,North,Books,Comics,Comics Eos,2,47370.0,15,80529.0,6489.76,Net Banking,EC_2024_2025,11.296385064789591,8.778134906077835,10.765765506102406,1,2,0.08058910454618733,2,0,-0.060921710119419444,-0.3897621248867792,Premium
484,2024-04-04,Lagan Thakur,Surat,Unknown,India,West,Furniture,Bed,Bed Iure,4,62566.0,5,237750.8,37337.17,Net Banking,EC_2024_2025,12.378982551356895,10.527771406789212,11.043993261542806,1,4,0.15704329911823575,2,0,1.8926965288813824,0.49931638744525664,Premium
485,2024-02-17,Kiara Chahal,Hyderabad,Unknown,India,South,Electronics,Mobile,Mobile Sequi,4,27771.0,10,99975.6,20888.92,COD,EC_2024_2025,11.512691437587957,9.947022024959745,10.231783597873164,1,2,0.20894018140426052,2,0,0.7363640109476289,0.8261648802126399,Premium
486,2025-07-02,Farhan Ramachandran,Ahmedabad,Unknown,India,West,Home Decor,Vase,Vase Perferendis,2,20696.0,15,35183.2,6698.47,UPI,EC_2024_2025,10.468352397180388,8.809783697772522,9.937744041214218,1,7,0.19038831032992481,2,0,-0.9135626754147262,-0.05619315681036869,Premium
487,2024-08-19,Suhana Sheth,Chandigarh,Unknown,India,North,Books,Non-Fiction,Non-Fiction Optio,4,16614.0,10,59810.4,12464.49,COD,EC_2024_2025,10.9989515572216,9.430719305253229,9.718061180788695,1,8,0.20840004413947727,2,0,-0.04809271513240842,1.0326266852089299,Premium
488,2024-01-04,Ritvik Dara,Kolkata,Unknown,India,East,Home Decor,Lamp,Lamp At,1,52459.0,0,52459.0,7058.33,COD,EC_2024_2025,10.867806253420865,8.86210542513406,10.867806253420865,0,1,0.13454945767170295,1,1,-0.3572883839384073,-2.4135043552348017,Intermediaire_2
489,2023-11-26,Suhana Bumb,Guwahati,Unknown,India,East,Furniture,Chair,Chair Tempora,5,37036.0,15,157403.0,34631.43,Net Banking,EC_2024_2025,11.966571027603147,10.452545805307151,10.519672691959444,1,11,0.22001759813980537,2,0,1.5691614640477058,1.2113560935316232,Premium
490,2025-04-25,Nayantara Rajagopalan,Pune,Unknown,India,West,Groceries,Oil,Oil Explicabo,5,12910.0,20,51640.0,10631.27,UPI,EC_2024_2025,10.852071209606546,9.271648995104492,9.46583494017472,1,4,0.20587277304414786,2,0,-0.12989524112169862,1.6350112161443882,Premium
491,2023-10-16,Damini Madan,Chennai,Unknown,India,South,Electronics,Smartwatch,Smartwatch Ipsa,2,25197.0,5,47874.3,7675.19,Net Banking,EC_2024_2025,10.776354992781851,8.9458786092965,10.134519905270576,1,10,0.16031962869430652,2,0,-0.5841389132540712,-0.13576577551200436,Premium
492,2024-01-30,Neelofar Hans,Bhubaneswar,Unknown,India,East,Furniture,Table,Table Ipsum,4,13131.0,5,49897.8,11710.24,UPI,EC_2024_2025,10.817752233354257,9.368304343385217,9.482807278621483,1,1,0.23468449510799605,2,0,-0.2960213326848702,1.1271228746258712,Premium
493,2024-12-23,Suhana Mann,Ranchi,Unknown,India,East,Electronics,Smartwatch,Smartwatch Consectetur,3,42650.0,5,121552.5,18972.93,COD,EC_2024_2025,11.708109774064386,9.85082121068703,10.660805999303808,1,12,0.15608835688282713,2,0,0.8144864239349962,0.15282935299785225,Premium
494,2024-01-05,Vidur Bahl,Pune,Unknown,India,West,Sports,Yoga Mat,Yoga Mat Et,1,9722.0,0,9722.0,2292.47,UPI,EC_2024_2025,9.182249491809657,7.737821233506942,9.182249491809657,0,1,0.23580230405263977,0,1,-2.659546777169068,-1.7355672870777092,Entree_gamme
495,2024-05-05,Kiaan Gour,Ahmedabad,Unknown,India,West,Toys,Doll,Doll Recusandae,3,52458.0,15,133767.9,22537.56,UPI,EC_2024_2025,11.803868963186375,10.022982899128808,10.867787191096594,1,5,0.16848257317338342,2,0,1.0551102034338247,0.0700451218417996,Premium
496,2025-05-21,Divyansh Ratta,Bangalore,Unknown,India,South,Furniture,Sofa,Sofa Voluptatibus,3,37296.0,0,111888.0,14864.2,UPI,EC_2024_2025,11.625262587412646,9.60677818976483,10.526668173442902,0,5,0.13284892034891915,1,1,0.6225901554548045,-1.277003210184021,Intermediaire_2
497,2024-07-07,Heer Kuruvilla,Pune,Unknown,India,West,Beauty,Face Cream,Face Cream Corrupti,1,26200.0,20,20960.0,2875.86,Credit Card,EC_2024_2025,9.950418847220561,7.964454700567037,10.173552856959743,1,7,0.13720706106869573,0,0,-1.6678276067643278,-0.6503611511226679,Entree_gamme
498,2024-06-22,Aniruddh Dhingra,Bhubaneswar,Unknown,India,East,Kitchen,Refrigerator,Refrigerator Perferendis,4,63437.0,0,253748.0,16868.36,Credit Card,EC_2024_2025,12.44410086844367,9.733254237653814,11.05781832996058,0,6,0.06647681952172996,1,1,1.593475702439983,-0.9906229042911888,Intermediaire_2
499,2024-02-15,Yashvi Sarraf,Coimbatore,Unknown,India,South,Sports,Cricket Bat,Cricket Bat Consequuntur,1,21457.0,15,18238.45,1272.49,COD,EC_2024_2025,9.811342109664924,7.149516442013338,9.973852815196691,1,2,0.06976963502928868,0,0,-2.233741405844093,-0.5709025012432711,Entree_gamme
500,2024-10-11,Purab Kulkarni,Surat,Unknown,India,West,Books,Non-Fiction,Non-Fiction Explicabo,3,43770.0,15,111613.5,18435.46,Net Banking,EC_2024_2025,11.622806248804807,9.822085504711593,10.686726776622612,1,10,0.1651723133850281,2,0,0.769610261468223,0.14279478453291983,Premium
501,2024-08-29,Anahi Rattan,Chennai,Unknown,India,South,Toys,RC Car,RC Car Magnam,1,66334.0,15,56383.9,3173.68,Credit Card,EC_2024_2025,10.939956671143488,8.062962118845826,11.102472940351017,1,8,0.05628698972578952,2,0,-0.6156204658237554,-1.0246902398074207,Premium
502,2024-01-20,Taimur Krishnamurthy,Thiruvananthapuram,Unknown,India,South,Clothing,Shoes,Shoes Totam,2,15293.0,0,30586.0,6365.59,COD,EC_2024_2025,10.32833036107053,8.758819283409292,9.63521587360417,0,1,0.20812103576799162,1,1,-1.131553746016424,-1.4184514089455933,Intermediaire_2
503,2023-10-30,Heer Korpal,Kolkata,Unknown,India,East,Kitchen,Cookware Set,Cookware Set Quam,4,8479.0,5,32220.2,5866.21,COD,EC_2024_2025,10.380379899985286,8.677134501706119,9.045465728785949,1,10,0.18206621932824185,0,0,-1.0837923388790436,1.3026569214969306,Entree_gamme
504,2024-04-24,Dhruv Aurora,Amritsar,Unknown,India,North,Kitchen,Refrigerator,Refrigerator Impedit,1,71520.0,0,71520.0,9228.81,Debit Card,EC_2024_2025,11.177746391852555,9.13019374223627,11.177746391852555,0,4,0.12903817114093777,1,1,0.09529560369358175,-2.5381071246389966,Intermediaire_2
505,2024-07-11,Mahika Bail,Delhi,Unknown,India,North,Clothing,Kids Wear,Kids Wear Distinctio,4,67045.0,10,241362.0,46924.56,Net Banking,EC_2024_2025,12.39405730332149,10.756317795320633,11.113134229957868,1,7,0.19441569095383618,2,0,2.0457282610460115,0.471885508262542,Premium
506,2024-03-02,Aarav Bakshi,Bhubaneswar,Unknown,India,East,Home Decor,Clock,Clock Necessitatibus,4,5980.0,10,21528.0,1168.16,COD,EC_2024_2025,9.977156142461329,7.06404082122525,8.696343057044556,1,3,0.05426235600148392,0,0,-2.2469113562559158,1.4420198607245729,Entree_gamme
507,2024-07-19,Parinaaz Bhandari,Amritsar,Unknown,India,North,Electronics,Mobile,Mobile Nulla,5,55578.0,10,250101.0,15998.66,Net Banking,EC_2024_2025,12.429624113635017,9.680322750996133,10.925560711051151,1,7,0.06396879660617086,2,0,1.6564163990563396,1.0469271272134675,Premium
508,2025-10-02,Amani Sankaran,Guwahati,Unknown,India,East,Books,Textbook,Textbook Doloribus,4,5207.0,10,18745.2,3954.92,COD,EC_2024_2025,9.838746344192225,8.28296847009121,8.557951183888406,1,10,0.21098307833470908,0,0,-1.810947413001805,1.498884488782243,Entree_gamme
509,2024-07-25,Shaan Master,Chandigarh,Unknown,India,North,Electronics,Camera,Camera Eius,4,18731.0,0,74924.0,17324.15,Credit Card,EC_2024_2025,11.224242892184863,9.759914482029282,9.837988570303432,0,7,0.231222972612244,1,1,0.3278547247511304,-0.49923198651824874,Intermediaire_2
510,2023-12-17,Advik Dey,Hyderabad,Unknown,India,South,Home Decor,Vase,Vase Beatae,2,54308.0,10,97754.4,4988.07,Credit Card,EC_2024_2025,11.490223719288528,8.515004798630516,10.902445238044054,1,12,0.051026552257493765,2,0,-0.01312679783181379,-0.4452827840621224,Premium
511,2025-05-12,Samarth Sandhu,Guwahati,Unknown,India,East,Books,Non-Fiction,Non-Fiction Pariatur,1,12977.0,20,10381.6,1938.25,COD,EC_2024_2025,9.247886607050146,7.570056579370981,9.471010895181113,1,5,0.18670050859210652,0,0,-2.5920367810932716,-0.3677281827131594,Entree_gamme
512,2024-09-02,Trisha Dutt,Ahmedabad,Unknown,India,West,Beauty,Lipstick,Lipstick Illo,2,44567.0,5,84677.3,19553.67,Net Banking,EC_2024_2025,11.346614649468636,9.880969411567804,10.704771391700652,1,9,0.23091985691560507,2,0,0.45916707244532495,-0.36461416156056087,Premium
513,2025-01-11,Parinaaz Rama,Delhi,Unknown,India,North,Toys,RC Car,RC Car Illo,3,65153.0,20,156367.2,11129.02,Debit Card,EC_2024_2025,11.959968761611872,9.317401241213169,11.084508977444955,1,1,0.0711723430489254,2,0,0.914108626748899,-0.017664981792112323,Premium
514,2023-10-20,Samaira Loyal,Bangalore,Unknown,India,South,Beauty,Face Cream,Face Cream Ab,3,45532.0,0,136596.0,17650.23,Credit Card,EC_2024_2025,11.82479026394501,9.77856074831859,10.726192616779704,0,10,0.12921483791618987,1,1,0.9135623124329524,-1.3572171818367942,Intermediaire_2
515,2024-02-24,Raunak Mane,Coimbatore,Unknown,India,South,Beauty,Lipstick,Lipstick Tenetur,4,79338.0,0,317352.0,24679.03,COD,EC_2024_2025,12.66776999797495,10.113749693577743,11.281485090006031,0,2,0.07776547808112103,1,1,2.0092299519383348,-1.0803703126887856,Intermediaire_2
516,2023-11-13,Riya Date,Goa,Unknown,India,West,Home Decor,Vase,Vase Inventore,1,56926.0,5,54079.7,12005.1,COD,EC_2024_2025,10.898232654420058,9.39317013294585,10.949525024262934,1,11,0.2219890273059906,2,0,-0.08351675123504099,-0.9622932817452441,Premium
517,2025-04-24,Charvi Brar,Chennai,Unknown,India,South,Electronics,Smartwatch,Smartwatch Similique,5,10963.0,0,54815.0,8558.02,Debit Card,EC_2024_2025,10.911737401123846,9.05474097660046,9.302372457422676,0,4,0.15612551308947997,1,1,-0.24945038213251794,0.21634687196807698,Intermediaire_2
518,2025-02-23,Heer Dhawan,Pune,Unknown,India,West,Furniture,Table,Table Consequuntur,1,45870.0,15,38989.5,5105.08,Net Banking,EC_2024_2025,10.571073305695393,8.538187265520445,10.73358838809481,1,2,0.13093473883994075,2,0,-0.7756748698140756,-0.8756618833678692,Premium
519,2024-06-26,Samaira Dugar,Pune,Unknown,India,West,Groceries,Spices,Spices Accusantium,4,26461.0,20,84675.2,13612.85,UPI,EC_2024_2025,11.346589849419034,9.518842935877563,10.183465020602357,1,6,0.16076548977740637,2,0,0.4198545676251454,0.8456941903747127,Premium
520,2024-08-27,Sumer Goda,Delhi,Unknown,India,North,Home Decor,Clock,Clock Rerum,2,32782.0,10,59007.6,4037.99,Debit Card,EC_2024_2025,10.98543847497737,8.303749939699987,10.397665367329228,1,8,0.0684316935445592,2,0,-0.6428052113889541,-0.2421433915331706,Premium
521,2024-07-25,Akarsh Balan,Chandigarh,Unknown,India,North,Groceries,Wheat,Wheat Voluptatem,5,20811.0,20,83244.0,8272.34,Debit Card,EC_2024_2025,11.329543345978953,9.020793575891936,9.943285022410194,1,7,0.09937460958147014,2,0,0.2508875403137055,1.4424567116163496,Premium
522,2025-08-10,Abram Bansal,Pune,Unknown,India,West,Groceries,Rice,Rice Rem,4,53463.0,5,203159.4,27827.34,Debit Card,EC_2024_2025,12.221751093804757,10.233810204878912,10.886763809190906,1,8,0.13697293849066233,2,0,1.587811517553621,0.5623811970649856,Premium
523,2024-04-23,Bhamini Gulati,Jaipur,Unknown,India,North,Clothing,Kids Wear,Kids Wear Quidem,5,40998.0,10,184491.0,32778.89,COD,EC_2024_2025,12.125361381089023,10.397570496587493,10.621302955145095,1,4,0.17767202736176738,2,0,1.6794438181595492,1.1701448472200215,Premium
524,2024-09-14,Nishith Sankar,Surat,Unknown,India,West,Books,Non-Fiction,Non-Fiction Ipsam,3,67236.0,0,201708.0,45297.6,Credit Card,EC_2024_2025,12.214581343670675,10.72103140591629,11.115978970227394,0,9,0.22457017074186336,1,1,1.7712666673643076,-1.5133646293898209,Intermediaire_2
525,2024-02-15,Alia Suri,Jaipur,Unknown,India,North,Clothing,Kids Wear,Kids Wear Voluptatum,2,74055.0,15,125893.5,12613.24,Credit Card,EC_2024_2025,11.743199533613547,9.442581613521112,11.212576842747048,1,2,0.10018976357000083,2,0,0.7240210530835717,-0.5691351551908223,Premium
526,2024-03-22,Raghav Sachdeva,Jaipur,Unknown,India,North,Sports,Football,Football Deleniti,4,41803.0,15,142130.2,8563.29,COD,EC_2024_2025,11.864505853672158,9.055356511817235,10.640747307714394,1,3,0.060249616196979536,2,0,0.7099462493397539,0.6608325242638508,Premium
527,2025-03-10,Zain Sarkar,Delhi,Unknown,India,North,Kitchen,Refrigerator,Refrigerator Laboriosam,2,59562.0,0,119124.0,11694.87,Debit Card,EC_2024_2025,11.687928640956503,9.366991067016707,10.994789854904871,0,3,0.09817391961317537,1,1,0.583101237608276,-1.965551098409052,Intermediaire_2
528,2023-10-13,Mohanlal Kapoor,Chennai,Unknown,India,South,Toys,Action Figure,Action Figure Voluptatum,2,17386.0,20,27817.6,6886.36,Credit Card,EC_2024_2025,10.233460140702896,8.837443126575815,9.76347807952779,1,10,0.24755406649027065,0,0,-1.114801484068365,0.014265314554532497,Entree_gamme
529,2023-11-12,Faiyaz Rattan,Ahmedabad,Unknown,India,West,Kitchen,Mixer Grinder,Mixer Grinder Provident,5,49633.0,5,235756.75,32490.83,Net Banking,EC_2024_2025,12.370560073762372,10.388743952100036,10.81243136174723,1,11,0.13781505725710871,2,0,1.9038912387626281,1.0929367251603934,Premium
530,2025-04-02,Aayush Sood,Chandigarh,Unknown,India,North,Kitchen,Cookware Set,Cookware Set Nulla,1,55908.0,20,44726.4,9396.33,Debit Card,EC_2024_2025,10.708341568200481,9.148180885357178,10.931480647972702,1,4,0.21008464799312687,2,0,-0.3093424937783588,-0.95458033080864,Premium
531,2024-08-19,Shamik Ahluwalia,Bhubaneswar,Unknown,India,East,Kitchen,Cookware Set,Cookware Set Recusandae,5,24980.0,15,106165.0,19708.64,COD,EC_2024_2025,11.572759185871679,9.888863135139779,10.125870814903928,1,8,0.18564159562944296,2,0,0.887795134209787,1.3694685520909498,Premium
532,2025-01-23,Ishaan Chopra,Bhubaneswar,Unknown,India,East,Clothing,Shoes,Shoes Quos,2,38692.0,10,69645.6,12769.57,Debit Card,EC_2024_2025,11.151189162510335,9.454898583895744,10.563413984104404,1,1,0.18335070700804953,2,0,0.07958476230970592,-0.3078535251310382,Premium
533,2024-12-11,Seher Dhar,Patna,Unknown,India,East,Books,Biography,Biography Eaque,1,58312.0,0,58312.0,11072.97,Credit Card,EC_2024_2025,10.973580332043829,9.312352588331022,10.973580332043829,0,12,0.1898917889971157,1,1,-0.03183328737478546,-2.4556987676827275,Intermediaire_2
534,2024-12-27,Ishita De,Mumbai,Unknown,India,West,Beauty,Lipstick,Lipstick Autem,3,3838.0,15,9786.9,2213.15,COD,EC_2024_2025,9.188902207918627,7.702623861651116,8.252967195000798,1,12,0.22613391370094452,0,0,-2.7911489349013,1.1212072077330206,Entree_gamme
535,2024-03-21,Miraya Aurora,Amritsar,Unknown,India,North,Clothing,Shoes,Shoes Autem,5,12918.0,20,51672.0,11810.45,Net Banking,EC_2024_2025,10.852690680366042,9.376824678962258,9.466454374960302,1,3,0.22856576095370362,2,0,-0.07911423147049054,1.6348581793779242,Premium
536,2024-06-07,Indranil Lall,Guwahati,Unknown,India,East,Furniture,Bed,Bed Iure,2,42366.0,0,84732.0,5238.39,UPI,EC_2024_2025,11.347260415151336,8.56396035832492,10.654125036299098,0,6,0.06182304206203015,1,1,-0.15666191226210113,-1.8290626591763208,Intermediaire_2
537,2025-05-04,Tiya Sandhu,Bangalore,Unknown,India,South,Groceries,Wheat,Wheat Minima,3,21031.0,0,63093.0,8195.06,Credit Card,EC_2024_2025,11.052380956845,9.011408829976212,9.953800366409718,0,5,0.12988857717971677,1,1,-0.2615327554117403,-1.0467892692924072,Intermediaire_2
538,2023-10-11,Madhav Mandal,Bhubaneswar,Unknown,India,East,Toys,Doll,Doll Culpa,2,75125.0,5,142737.5,11387.13,Net Banking,EC_2024_2025,11.868769563852776,9.340326863857886,11.226921982897002,1,10,0.07977672300551657,2,0,0.748657529779863,-0.5754404873559101,Premium
539,2023-10-31,Navya Kale,Chennai,Unknown,India,South,Furniture,Cabinet,Cabinet Deleniti,4,78412.0,20,250918.4,33576.83,UPI,EC_2024_2025,12.432887051007437,10.421621306744763,11.269745008919022,1,10,0.13381573451767534,2,0,1.9885327886318882,0.40895184161091463,Premium
540,2024-04-07,Pari Agate,Chennai,Unknown,India,South,Kitchen,Juicer,Juicer Excepturi,3,43921.0,10,118586.7,28062.77,Debit Card,EC_2024_2025,11.683408050218103,10.242234699585305,10.690170612487238,1,4,0.23664348531496165,2,0,1.0034650834597245,0.14157041091845754,Premium
541,2024-11-22,Shanaya Gokhale,Delhi,Unknown,India,North,Sports,Football,Football Dolorem,3,59907.0,0,179721.0,40380.73,Credit Card,EC_2024_2025,12.099166491544166,10.606132733940674,11.000565331112286,0,11,0.22468565164894352,1,1,1.5955526482425035,-1.4669796208633397,Intermediaire_2
542,2025-07-29,Vivaan Ranganathan,Kolkata,Unknown,India,East,Electronics,Smartwatch,Smartwatch At,1,60217.0,0,60217.0,4724.86,Credit Card,EC_2024_2025,11.005726589926587,8.460804833947938,11.005726589926587,0,7,0.07846388893501705,1,1,-0.40403496419040813,-2.469428933462934,Intermediaire_2
543,2025-09-01,Prerak Barad,Guwahati,Unknown,India,East,Furniture,Cabinet,Cabinet Ullam,1,26901.0,20,21520.8,1786.22,Credit Card,EC_2024_2025,9.976821653900506,7.488416618941668,10.199955912268527,1,9,0.08299970261328189,0,0,-1.867061757139991,-0.6614333967471396,Entree_gamme
544,2024-11-27,Akarsh Chacko,Delhi,Unknown,India,North,Kitchen,Cookware Set,Cookware Set Minus,1,38082.0,10,34273.8,2233.56,Net Banking,EC_2024_2025,10.44216566925667,7.71179961965767,10.547523267314807,1,11,0.06516814593070902,0,0,-1.3345753665398912,-0.8016925989707158,Entree_gamme
545,2024-05-13,Faiyaz Srinivas,Bangalore,Unknown,India,South,Beauty,Foundation,Foundation Ullam,3,43323.0,0,129969.0,13215.51,COD,EC_2024_2025,11.775058933575634,9.489222084604577,10.676462032955628,0,5,0.10168201648085234,1,1,0.7235341241430441,-1.3374503486749043,Intermediaire_2
546,2024-03-04,Yasmin Vala,Chennai,Unknown,India,South,Kitchen,Juicer,Juicer Inventore,5,68608.0,0,343040.0,77964.03,Net Banking,EC_2024_2025,12.745605252532211,11.264015671806957,11.136179000443898,0,3,0.2272738747667904,1,1,2.7253570570828023,-0.5203124472493719,Intermediaire_2
547,2024-09-05,Parinaaz Swaminathan,Chennai,Unknown,India,South,Books,Textbook,Textbook Quibusdam,1,43488.0,20,34790.4,7099.43,UPI,EC_2024_2025,10.457125508785014,8.867910624575801,10.680263311535647,1,9,0.20406290240985434,2,0,-0.7061940890112002,-0.8536431969621888,Premium
548,2025-01-18,Romil Chana,Lucknow,Unknown,India,North,Books,Fiction,Fiction Dicta,2,48760.0,15,82892.0,14454.55,COD,EC_2024_2025,11.325305898474973,9.57883370284455,10.794686091998527,1,1,0.17437810645176643,2,0,0.35103766102425593,-0.4006772776502529,Premium
549,2025-01-17,Rohan Varty,Bhubaneswar,Unknown,India,East,Sports,Dumbbells,Dumbbells Illum,3,50155.0,10,135418.5,26701.56,Credit Card,EC_2024_2025,11.816132646816014,10.192514719941945,10.82289342731043,1,1,0.1971780812813597,2,0,1.1188531809601858,0.08806198525076227,Premium
550,2025-09-29,Dhanuk Kapur,Pune,Unknown,India,West,Groceries,Oil,Oil Omnis,3,52170.0,20,125208.0,7746.81,Credit Card,EC_2024_2025,11.73773962004856,8.955165501768798,10.862282063937007,1,9,0.06187152578109976,2,0,0.5085668014535636,0.07151918380521007,Premium
551,2023-10-23,Sana Gulati,Patna,Unknown,India,East,Kitchen,Juicer,Juicer Nobis,4,75849.0,15,257886.6,55318.94,Credit Card,EC_2024_2025,12.460279110062109,10.920888701179408,11.23651298477668,1,10,0.21450878021579947,2,0,2.223483096116277,0.4225601549698396,Premium
552,2025-08-01,Vedika Jha,Bangalore,Unknown,India,South,Furniture,Table,Table Nobis,2,31803.0,20,50884.8,4667.31,Credit Card,EC_2024_2025,10.837339185227906,8.448552400798684,10.367347347021374,1,8,0.09172306857843421,2,0,-0.6673392225751301,-0.2293393758390906,Premium
553,2025-02-12,Bhavin Dhawan,Bhubaneswar,Unknown,India,East,Electronics,Smartwatch,Smartwatch Cumque,4,33238.0,0,132952.0,10594.2,COD,EC_2024_2025,11.797750961290596,9.268156347352928,10.411479164280985,0,2,0.0796843973764962,1,1,0.6944542427074156,-0.7306940697560965,Intermediaire_2
554,2023-10-31,Eva Khatri,Chandigarh,Unknown,India,North,Kitchen,Juicer,Juicer Esse,3,931.0,10,2513.7,535.45,Credit Card,EC_2024_2025,7.829908791124668,6.284973361082756,6.837332814685591,1,10,0.21301269045621476,0,0,-4.920665273029237,1.689925690537719,Entree_gamme
555,2024-02-26,Shlok Master,Bangalore,Unknown,India,South,Toys,Board Game,Board Game Reiciendis,3,68870.0,15,175618.5,30596.53,COD,EC_2024_2025,12.07607500185379,10.328674565728274,11.139990468543681,1,2,0.17422156549566148,2,0,1.486073097145596,-0.03932217040150575,Premium
556,2025-04-16,Aaryahi Madan,Jaipur,Unknown,India,North,Groceries,Oil,Oil Pariatur,4,67896.0,10,244425.6,57853.1,COD,EC_2024_2025,12.406670338327695,10.965679603057731,11.125747129949204,1,4,0.2366900193760382,2,0,2.1587379922358783,0.4669968908171721,Premium
557,2025-04-05,Manjari Bhavsar,Patna,Unknown,India,East,Groceries,Rice,Rice Quis,4,50991.0,0,203964.0,50850.65,UPI,EC_2024_2025,12.225703689479321,10.83666784932785,10.839424036657118,0,4,0.24931188837245669,1,1,1.8905498268885488,-0.9016380838536119,Intermediaire_2
558,2024-01-22,Shayak Mane,Hyderabad,Unknown,India,South,Furniture,Chair,Chair Impedit,5,33293.0,20,133172.0,19316.3,Credit Card,EC_2024_2025,11.799404313838753,9.868756346447556,10.413132479553957,1,1,0.14504775778692108,2,0,1.1474490216713613,1.2539726798543205,Premium
559,2024-02-08,Ehsaan Majumdar,Kolkata,Unknown,India,East,Groceries,Rice,Rice Aperiam,1,24643.0,20,19714.4,3850.45,Net Banking,EC_2024_2025,9.889155335225865,8.256204979753672,10.112288742134462,1,2,0.19531154891854705,0,0,-1.5929662717104351,-0.6254153848870999,Entree_gamme
560,2024-07-27,Bhavin Venkatesh,Hyderabad,Unknown,India,South,Books,Fiction,Fiction Dicta,3,15699.0,0,47097.0,11281.88,Credit Card,EC_2024_2025,10.759985816257926,9.331041811612598,9.6614159913364,0,7,0.23954561861689194,1,1,-0.41558830778439276,-0.9287190546080663,Intermediaire_2
561,2024-12-25,Pranay Chauhan,Bangalore,Unknown,India,South,Furniture,Cabinet,Cabinet Non,4,37952.0,10,136627.2,26816.31,UPI,EC_2024_2025,11.825018646979485,10.196802853520598,10.54410383108278,1,12,0.1962735824198974,2,0,1.1827196234932025,0.7005865504471974,Premium
562,2024-09-23,Kiaan Saini,Bangalore,Unknown,India,South,Furniture,Chair,Chair Vero,4,37379.0,20,119612.8,14358.68,Credit Card,EC_2024_2025,11.692023498457761,9.572179558231358,10.528891081009554,1,9,0.12004300543085589,2,0,0.8072686831016849,0.7066001123211512,Premium
563,2023-11-16,Shayak Lal,Pune,Unknown,India,West,Electronics,Camera,Camera Fugiat,5,24751.0,10,111379.5,16793.71,Debit Card,EC_2024_2025,11.620707546269873,9.728819234853553,10.116661572812847,1,11,0.15077918288374295,2,0,0.8318417338562683,1.3728088046716294,Premium
